evaluation,label
音响效果不错，而且颜值也挺高的，是送给姐姐新家的，尺寸大小也非常适合她家的背景墙，姐姐还是挺满意的。,正面
此用户未及时评价，系统默认好评。 2017-12-17 22:38:20 追加： 用了几个月，非常好。联网就能应用app。这个性价比高，就是买完一个多月月降了200块。,正面
京东信得过的网站,正面
索尼品牌挺好的，虽然还未通网络，但我相信物有所值,正面
不错啊！画面清楚,正面
"双十二购买的创维（ Skyworth）65H765英寸25核 HDR超薄全面屏人工智能4K超高清电视，14号京东的送货师傅约好时间就送过来了，拆箱验货，外观没有什么问题，简单时尚，边框设计比较窄，电视也比较薄，黑色边框跟电视一体，颜值很不错了。 cpu是a73，内存ddr4，非常有竞争力的配置了，用几年基本不会有什么问题。色彩不错，显示效果也很好了， 用U盘播放20多G的阿凡达的高清片源,清晰度非常好，色彩非常鲜艳，看起来好有立体感，效果还是比较震撼的。酷开的系统整体还不错，应速度很快，资源挺多的，当然在易用性上还有提升的空间。音响的效果也还不错了，要求高的可以自己配别的音响。发现65的电视放客厅还是不够大，75/80的比较理想，但是价格贵太多了。总之是性价比很不错的一款65寸4k电视了，非常推荐大家考虑了。",正面
安装师傅服务态度挺好的下次还在京东买,正面
底座螺丝比较难拧，搞了好久。快递很早就打电话过来确认，但是在家整整等了一天到晚上七点多才送来。送之前又打了三个电话过来问在不在家。电视蛮好的，性价比高，放在卧室大小也正好。（对于普通家庭来说）,正面
电视很好，边框相对来说挺满意的，这个价位的产品做到这样也是很良心了，直接插的网站，播放流畅，显示清晰，就差厂家的会员了,正面
正品，非常不错 晒单： 收起 向左转 向右转,正面
看这给图一样，物流快很给力，用过之后再来评价,正面
做工很好，很满意，好评，下次继续光顾,正面
好评！,正面
价格合适，系统好用，资源挺多,正面
电视收到了，很满意，尤其是送货员令我非常的满意，送货到我这里已经是晚上八点多钟了，又下着小雨，天气又冷，送货员还是坚持把电视送到我家里，还耐心的帮着调试电视，的服务五星好评！！！,正面
物品很好，快递很速度，态度很好,正面
不错物有所值，就是买小了尺寸，自己装容易上手。,正面
不错，物流也很快！,正面
东西不错，值得拥有，物流快如闪电！,正面
上午10点下得单，下午就送到了。京东物流超赞，家里好多电气都是京东的商品。买之前还在犹豫要不要65寸的，电视送来后还是觉得大点好。再说一下电视，电视清晰度非常高。启动也非常快，物有所值，页面内容丰富节目种类也多。非常满意的购物。好评,正面
非常不错，双十一买的等了1个月，没白等！赞！好！喜欢的可以下单，客服上门安装的服务态度好,正面
很漂亮哦！图像清晰,正面
电视非常棒 经济又实惠 支持国产,正面
第一次网购电视，东西不错物流也很快。看网络电视画面很清晰，物廉价美。下次还会选择TCL,正面
确实不错，性价比十足，家里的两位老人都很喜欢，这次他们可以拥有自己的电视来看京剧了. 非常不错！,正面
早知道早点买，便宜实惠好用，双12优惠,正面
非常好 感谢安装师傅 下次还买,正面
帮朋友买的，好好好好好好好好,正面
这是第二次买了，双十一买了一台，双十二买了一台，很不错,正面
不错，安装的也很不错，棒棒的,正面
夏普电视是信得过产品，质量保证还是进口屏，比较好用，耐用，可以。,正面
商品质量很好！物流也很快!非常满意!,正面
电视很大 不错 安装师傅也很快来安装了装好整体效果好，没有装宽带 检查了屏幕没有坏点之类的 性价比高不知道会员什么时候给 晒单： 收起 向左转 向右转 2017-12-22 11:12:10 追加： 买了就降价300， 坑b。。,正面
家人很喜欢，样子也很漂亮大方 晒单： 收起 向左转 向右转,正面
特别不容易的抢到，超级棒。超大屏幕。爸爸妈妈非常满意。,正面
公司用，性价比超高的一款电视，48寸特别显大，外观设计超大气，颜值爆棚，送货非常迅速，特别表扬海尔客服，真不愧是老字号，电话都过去人家一口一句抱歉给您带来麻烦了，说的我都不好意思了明明是我在麻烦客服人员嘛、真的感受到了非常及时高效的服务，总之真的很满意，已经预约了特价活动再来两台。,正面
员工用，很不错，价格便宜又好用,正面
画质清晰！超薄！功能强大，关键还送金卡会员，好评(o^^o),正面
双十一买的，比平时省的更多，画面很清楚，放在客厅刚刚好,正面
*块的电视真的不能要求很多，塑料感强，系统不错，性价比高,正面
买回来店里面用的，送货速度很快，第二天就收到了，挂在墙上效果也不错，外观看起来很高档。内容方面很多新的电影都能看到，很赞，商家放店里够用了，推荐购买。,正面
很给力，东西不错，送货快。服务好,正面
非常好，就是双十一送货有点久。,正面
非常好。京东的物流就不用说了。一个字快。电视也超好。比想象中还好。价比超高。智能电视应有的功能都有。还要4K的。真的超清。电视一放连上wifi就可以看。爽。以后在房间就可以了。客厅都不用出了。赞赞赞。,正面
电视很好，很清晰，就是收费的资源太多,正面
京东是很强大的，风行65寸，价廉物美！特别提出售后服务真的很棒，期间出现了点小问题，京东拿着新机器直接上门给我换了台！赞！,正面
好用实惠，快递哥很给力，辛苦了！我一直用这个牌子！,正面
性价比很高，内容在丰富点就好了！,正面
电视很好，比我想象的要大，第一次在网上购买，很满意,正面
电视挂在墙上也不是很大，看着舒服，安装师傅很专业,正面
还不错，产品没得说,正面
电视很大很清晰。安装客服很nice，安装师傅很专业。,正面
小米还算不错，价格便宜，东西好,正面
安装好啦，试了下屏幕效果，挺不错的，很满意,正面
非常满意的购物体验，赶在双十二买的，虽然不一定是近期最低价，但是电视很好，线上线下都有的型号，送货师傅很专业也很负责，赞一个！最后要说，索尼大法好,正面
从包装上来讲就好过所有电视，双层纸箱包装保护了屏幕和机身，注重产品细节。朋友的乐视电视和我的风行电视比，风行快进后退毫无卡顿，内容也没有风行好，乐视很多东西都没有,正面
收到未用，应该不错，相信京东。,正面
活动时间购买的，价格非常的便宜，性价比很高，这款电视关注有一段时间了，无边框设计，全屏体验非常漂亮，安装过程中出现了点小问题，已经解决，安装师傅态度非常好，比较了很多款就这款性价比感觉最好，朋友过来看了我的电视，羡慕嫉妒恨了哈哈。,正面
超薄，屏幕清晰，内置播放器，非常好,正面
小米电视，新国货，给力，屏大，性价比高，双十一抢的，货源紧缺，一九九九应该很实惠了,正面
物流超给力,正面
对于这个价格的电视，真的超级划算。就是发货慢了点，缺货状态，等了好久到了。不过电视很棒,正面
给家人买的，家人说不错！,正面
高清的，效果不错，满意,正面
电视还是可以的，价格也很实惠，性价比很高，物流的师傅很热情 帮忙拿到楼上并且安装好，风行比较是做播放器软件出生的 资源也很不错 好评,正面
很不错，先用段时间，再来发图,正面
第二台乐视电视了，第一台用了4年，一点毛病都没有，希望这台电视依旧很棒！,正面
很好 价格又不贵 给赞,正面
物美价廉，做工考就，外现时尚，多年的老品牌值得信赖,正面
